phenotype,file,step,epoch,steps_per_epoch,eps_mse
Phenotype_A,Phenotype_A_DDPM.pt,1475,10.314685314685315,143.0,0.10593201920390129
Phenotype_A,Phenotype_A_DDPM.pt,1500,10.48951048951049,143.0,0.10113958775997162
Phenotype_A,Phenotype_A_DDPM.pt,1525,10.664335664335665,143.0,0.10858626395463944
Phenotype_A,Phenotype_A_DDPM.pt,1550,10.839160839160838,143.0,0.09899905800819397
Phenotype_A,Phenotype_A_DDPM.pt,1575,11.013986013986013,143.0,0.10529653385281562
Phenotype_A,Phenotype_A_DDPM.pt,1600,11.188811188811188,143.0,0.10813124358654022
Phenotype_A,Phenotype_A_DDPM.pt,1625,11.363636363636363,143.0,0.10464738190174103
Phenotype_A,Phenotype_A_DDPM.pt,1650,11.538461538461538,143.0,0.10591578811407089
Phenotype_A,Phenotype_A_DDPM.pt,1675,11.713286713286713,143.0,0.10752886921167373
Phenotype_A,Phenotype_A_DDPM.pt,1700,11.888111888111888,143.0,0.10373334631323815
Phenotype_A,Phenotype_A_DDPM.pt,1725,12.062937062937063,143.0,0.10607235670089722
Phenotype_A,Phenotype_A_DDPM.pt,1750,12.237762237762238,143.0,0.10568514034152031
Phenotype_A,Phenotype_A_DDPM.pt,1775,12.412587412587413,143.0,0.10785424768924713
Phenotype_A,Phenotype_A_DDPM.pt,1800,12.587412587412587,143.0,0.11115948036313057
Phenotype_A,Phenotype_A_DDPM.pt,1825,12.762237762237762,143.0,0.10854978010058403
Phenotype_A,Phenotype_A_DDPM.pt,1850,12.937062937062937,143.0,0.1132455113530159
Phenotype_A,Phenotype_A_DDPM.pt,1875,13.111888111888112,143.0,0.101747927069664
Phenotype_A,Phenotype_A_DDPM.pt,1900,13.286713286713287,143.0,0.11440393418073654
Phenotype_A,Phenotype_A_DDPM.pt,1925,13.461538461538462,143.0,0.10584454953670502
Phenotype_A,Phenotype_A_DDPM.pt,1950,13.636363636363637,143.0,0.09416293248534202
Phenotype_A,Phenotype_A_DDPM.pt,1975,13.811188811188812,143.0,0.09899283021688461
Phenotype_A,Phenotype_A_DDPM.pt,2000,13.986013986013987,143.0,0.11091202199459076
Phenotype_A,Phenotype_A_DDPM.pt,2025,14.160839160839162,143.0,0.10127264171838761
Phenotype_A,Phenotype_A_DDPM.pt,2050,14.335664335664335,143.0,0.10139393866062164
Phenotype_A,Phenotype_A_DDPM.pt,2075,14.51048951048951,143.0,0.1155270954966545
Phenotype_A,Phenotype_A_DDPM.pt,2100,14.685314685314685,143.0,0.11024008050560952
Phenotype_A,Phenotype_A_DDPM.pt,2125,14.86013986013986,143.0,0.09822693511843682
Phenotype_A,Phenotype_A_DDPM.pt,2150,15.034965034965035,143.0,0.10192600309848786
Phenotype_A,Phenotype_A_DDPM.pt,2175,15.20979020979021,143.0,0.10869994655251503
Phenotype_A,Phenotype_A_DDPM.pt,2200,15.384615384615385,143.0,0.11802675604820251
Phenotype_A,Phenotype_A_DDPM.pt,2225,15.55944055944056,143.0,0.10863719210028648
Phenotype_A,Phenotype_A_DDPM.pt,2250,15.734265734265735,143.0,0.10754977375268936
Phenotype_A,Phenotype_A_DDPM.pt,2275,15.909090909090908,143.0,0.11069289118051528
Phenotype_A,Phenotype_A_DDPM.pt,2300,16.083916083916083,143.0,0.11479758396744728
Phenotype_A,Phenotype_A_DDPM.pt,2325,16.25874125874126,143.0,0.11175381928682328
Phenotype_A,Phenotype_A_DDPM.pt,2350,16.433566433566433,143.0,0.10753249377012253
Phenotype_A,Phenotype_A_DDPM.pt,2375,16.60839160839161,143.0,0.09766473740339279
Phenotype_A,Phenotype_A_DDPM.pt,2400,16.783216783216783,143.0,0.10538788348436355
Phenotype_A,Phenotype_A_DDPM.pt,2425,16.958041958041957,143.0,0.09441221803426743
Phenotype_A,Phenotype_A_DDPM.pt,2450,17.132867132867133,143.0,0.10999573916196823
Phenotype_A,Phenotype_A_DDPM.pt,2475,17.307692307692307,143.0,0.09983574420213699
Phenotype_A,Phenotype_A_DDPM.pt,2500,17.482517482517483,143.0,0.10432561606168747
Phenotype_A,Phenotype_A_DDPM.pt,2525,17.657342657342657,143.0,0.10839173644781112
Phenotype_A,Phenotype_A_DDPM.pt,2550,17.832167832167833,143.0,0.10737003177404404
Phenotype_A,Phenotype_A_DDPM.pt,2575,18.006993006993007,143.0,0.09516803741455078
Phenotype_A,Phenotype_A_DDPM.pt,2600,18.181818181818183,143.0,0.10331826388835907
Phenotype_A,Phenotype_A_DDPM.pt,2625,18.356643356643357,143.0,0.11377068042755127
Phenotype_A,Phenotype_A_DDPM.pt,2650,18.53146853146853,143.0,0.09872634410858154
